url;img;position;track;artists;streams
https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh;https://i.scdn.co/image/ab67616d000048516f9e6abbd6fa43ac3cdbeee0;122;Leave The Door Open;['Bruno Mars', 'Anderson .Paak', 'Silk Sonic'];2780
https://open.spotify.com/track/3zBmOxmTNgDppTO55zlXZf;https://i.scdn.co/image/ab67616d00004851f4eb459f2c47dcf7a945023e;123;AL ADEEB FE FAN ATTA'DEEB;['Klash'];2765
https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S;https://i.scdn.co/image/ab67616d0000485177ada0863603903f57b34369;124;For The Night (feat. Lil Baby & DaBaby);['Pop Smoke'];2742
https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ;https://i.scdn.co/image/ab67616d00004851b8ea4b876287cbbb519ac0fc;125;Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo];['Tion Wayne', 'Russ Millions'];2731
https://open.spotify.com/track/5X3T8jHNIJSXviiDmiBdz0;https://i.scdn.co/image/ab67616d00004851d6a8f112a241810d0f51c326;126;Enemy;['Tommee Profitt', 'Beacon Light', 'Sam Tinnesz'];2729
https://open.spotify.com/track/0BV0AYGLVlu2SdjN3J9twp;https://i.scdn.co/image/ab67616d00004851d2d74feea8cc2b317638969b;127;Fed Up;['Ghostemane'];2724
https://open.spotify.com/track/4YX2GxGnSl5om1hp7JxwH4;https://i.scdn.co/image/ab67616d00004851142d3db2035edc8a57e3e6c1;128;Pablo;['Bbnbooda'];2702
https://open.spotify.com/track/4VZH6OfxPy1nNE7KbtVKyK;https://i.scdn.co/image/ab67616d000048513be40769b1c2361cea9f0843;129;Fearless Pt. II;['Lost Sky', 'Chris Linton'];2696
https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ;https://i.scdn.co/image/ab67616d000048517636e1c9e67eaafc9f49aefd;130;Without Me;['Halsey'];2695
https://open.spotify.com/track/37Dij6t00vGWiebXZBqCtB;https://i.scdn.co/image/ab67616d0000485106b589712b456dbf2afca82e;131;Tik Tak;['Ziyad Al Zahem', 'Mansour Al Wailey'];2691
https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h;https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3;132;SICKO MODE;['Travis Scott'];2691
https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW;https://i.scdn.co/image/ab67616d000048512853b5ea06ddc676b337c389;133;Bezos I;['Bo Burnham'];2685
https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT;https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605;134;motive (with Doja Cat);['Ariana Grande'];2684
https://open.spotify.com/track/6MMzoShOiY3RPgnVmVsqQI;https://i.scdn.co/image/ab67616d000048516f2f1d93112edeee606a8564;135;ريكلس - عائلة 25;['Reckless'];2676
https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk;https://i.scdn.co/image/ab67616d00004851263886a4992c39704c601409;136;Dark Red;['Steve Lacy'];2652
